,State,County,Year,MME,Population,fips,_merge,Prescription Rate Per Capita
905,GA,Cook,2013,5554517.655,17055,13075.0,both,325.6826534740545
906,GA,Cook,2014,5450667.96,17307,13075.0,both,314.9400797365228
907,GA,Coweta,2006,21746700.0015,114324,13077.0,both,190.21990134617403
908,GA,Coweta,2007,25365947.048212502,118964,13077.0,both,213.22372354840542
909,GA,Coweta,2008,29889180.7380375,123416,13077.0,both,242.18238103679832
910,GA,Coweta,2009,35730169.0172625,127111,13077.0,both,281.09423273566017
911,GA,Coweta,2010,40254846.71295,127317,13077.0,both,316.1780965067509
912,GA,Coweta,2011,60963186.9495375,129390,13077.0,both,471.1584121611987
913,GA,Coweta,2012,45984581.2774875,130614,13077.0,both,352.0647195360949
914,GA,Coweta,2013,40158702.541125,132980,13077.0,both,301.9905440000376
915,GA,Coweta,2014,44285925.2559,135191,13077.0,both,327.5804251459047
916,GA,Crawford,2006,846484.6875,12617,13079.0,both,67.09080506459539
917,GA,Crawford,2007,1065139.08,12540,13079.0,both,84.93932057416268
918,GA,Crawford,2008,1191997.5,12553,13079.0,both,94.95718155022703
919,GA,Crawford,2009,1173422.9775,12240,13079.0,both,95.86789031862746
920,GA,Crawford,2010,1934717.3625,12630,13079.0,both,153.18427256532067
921,GA,Crawford,2011,1994031.525,12576,13079.0,both,158.55848640267175
922,GA,Crawford,2012,2306187.3375,12567,13079.0,both,183.51136607782286
923,GA,Crawford,2013,1978892.0625,12474,13079.0,both,158.641338985089
924,GA,Crawford,2014,2059584.2625,12395,13079.0,both,166.16250605082695
925,GA,Crisp,2006,4993022.424000001,21914,13081.0,both,227.8462363785708
926,GA,Crisp,2007,5549329.4158625,22179,13081.0,both,250.2064753082871
927,GA,Crisp,2008,5917923.433725,22233,13081.0,both,266.1774584502766
928,GA,Crisp,2009,6552435.4765875,22210,13081.0,both,295.02185846859527
929,GA,Crisp,2010,7973974.327500001,23439,13081.0,both,340.2011317675669
930,GA,Crisp,2011,8737890.1013625,23753,13081.0,both,367.8646950432577
931,GA,Crisp,2012,9762026.2915875,23593,13081.0,both,413.7679096167295
932,GA,Crisp,2013,11360637.9422625,23304,13081.0,both,487.4973370349511
933,GA,Crisp,2014,13335508.8075,23064,13081.0,both,578.1958379942768
934,GA,Dade,2006,4147432.0285,16018,13083.0,both,258.92321316643773
935,GA,Dade,2007,5373264.5055,16195,13083.0,both,331.785397066996
936,GA,Dade,2008,6268744.413,16132,13083.0,both,388.5906529258616
937,GA,Dade,2009,7035614.8575,16127,13083.0,both,436.2630903143796
938,GA,Dade,2010,8279691.0825,16633,13083.0,both,497.7869946792521
939,GA,Dade,2011,7805248.8038625,16605,13083.0,both,470.0541285072267
940,GA,Dade,2012,7835832.375,16528,13083.0,both,474.09440797434655
941,GA,Dade,2013,6848593.8075,16466,13083.0,both,415.92334553018344
942,GA,Dade,2014,5276572.95,16299,13083.0,both,323.7359930057059
943,GA,Dawson,2006,9113889.742,20721,13085.0,both,439.83831581487385
944,GA,Dawson,2007,9980611.268725,21602,13085.0,both,462.02255664868994
945,GA,Dawson,2008,11166249.5272,22104,13085.0,both,505.1687263481723
946,GA,Dawson,2009,12036023.3756625,22555,13085.0,both,533.6299435008867
947,GA,Dawson,2010,12458427.95295,22330,13085.0,both,557.9233297335423
948,GA,Dawson,2011,12535306.5413625,22334,13085.0,both,561.2656282512089
949,GA,Dawson,2012,12577916.0738625,22511,13085.0,both,558.745327789192
950,GA,Dawson,2013,11966326.8375,22730,13085.0,both,526.4552062252529
951,GA,Dawson,2014,12352104.8888625,23024,13085.0,both,536.4882248463559
952,GA,Decatur,2006,5450182.19,28377,13087.0,both,192.0633678683441
953,GA,Decatur,2007,6498085.1158625,28543,13087.0,both,227.65950025794416
954,GA,Decatur,2008,7571150.938,28754,13087.0,both,263.30774633094524
955,GA,Decatur,2009,8857225.613062501,28838,13087.0,both,307.1373053978258
956,GA,Decatur,2010,8152208.544075,27842,13087.0,both,292.8025480955032
957,GA,Decatur,2011,9223083.4704375,27655,13087.0,both,333.5050974665522
958,GA,Decatur,2012,10005864.18135,27449,13087.0,both,364.52563595577254
959,GA,Decatur,2013,10185488.4825,27401,13087.0,both,371.71958988723037
960,GA,Decatur,2014,9912735.915,27183,13087.0,both,364.6667371151087
961,GA,DeKalb,2006,64811007.4827125,727078,13089.0,both,89.1390022565839
962,GA,DeKalb,2007,74390330.2697625,733746,13089.0,both,101.38430774377305
963,GA,DeKalb,2008,85291170.137926,740426,13089.0,both,115.19202477752806
964,GA,DeKalb,2009,95525641.2211505,747274,13089.0,both,127.8321488786583
965,GA,DeKalb,2010,114484194.9200625,691893,13089.0,both,165.46517296758674
966,GA,DeKalb,2011,132659163.22035,698496,13089.0,both,189.92114947021886
967,GA,DeKalb,2012,129316713.5891625,710783,13089.0,both,181.93557469602186
968,GA,DeKalb,2013,122969211.9623625,718026,13089.0,both,171.2601103057027
969,GA,DeKalb,2014,126272793.601125,725247,13089.0,both,174.110052990395
970,GA,Dodge,2006,7700920.957725001,19686,13091.0,both,391.187694692929
971,GA,Dodge,2007,9479082.6750875,19772,13091.0,both,479.41951623950536
972,GA,Dodge,2008,10191843.8325,19764,13091.0,both,515.6771823770491
973,GA,Dodge,2009,10153350.8625,19749,13091.0,both,514.1197459365031
974,GA,Dodge,2010,10397302.245,21796,13091.0,both,477.0279980271609
975,GA,Dodge,2011,12740183.3963625,21606,13091.0,both,589.6595110785198
976,GA,Dodge,2012,13449868.5075,21511,13091.0,both,625.2553813165357
977,GA,Dodge,2013,13763916.7763625,21424,13091.0,both,642.4531729071368
978,GA,Dodge,2014,14291476.9725,21167,13091.0,both,675.177255751878
979,GA,Dooly,2006,693151.227,11702,13093.0,both,59.23356921893693
980,GA,Dooly,2007,574839.6195,11536,13093.0,both,49.830064103675454
981,GA,Dooly,2008,625006.8675,11517,13093.0,both,54.26820070330816
982,GA,Dooly,2009,518131.6275,11819,13093.0,both,43.83887194348084
983,GA,Dooly,2010,929495.25,14918,13093.0,both,62.306961388926126
984,GA,Dooly,2011,831631.5375,14610,13093.0,both,56.92207648870637
985,GA,Dooly,2012,857186.19,14414,13093.0,both,59.46900166504787
986,GA,Dooly,2013,1234159.8,14373,13093.0,both,85.86654143185139
987,GA,Dooly,2014,1474537.62,14248,13093.0,both,103.49084924199889
988,GA,Dougherty,2006,15793530.142725,94990,13095.0,both,166.26518731155912
989,GA,Dougherty,2007,16069919.25785,95301,13095.0,both,168.6227768633068
990,GA,Dougherty,2008,18057377.613225,95322,13095.0,both,189.43557219975455
991,GA,Dougherty,2009,21433515.003825,95859,13095.0,both,223.59418524942888
992,GA,Dougherty,2010,25066426.170225,94565,13095.0,both,265.0708631124094
993,GA,Dougherty,2011,29021617.369312502,95080,13095.0,both,305.2336702704302
994,GA,Dougherty,2012,31634676.6384,94716,13095.0,both,333.9950656531104
995,GA,Dougherty,2013,28541830.32795,93441,13095.0,both,305.4529631312807
996,GA,Dougherty,2014,29449859.505,92775,13095.0,both,317.4331393694422
997,GA,Douglas,2006,35668308.37245,118777,13097.0,both,300.29642415998046
998,GA,Douglas,2007,42462256.0131625,124324,13097.0,both,341.54512413663093
999,GA,Douglas,2008,51642592.88557501,128111,13097.0,both,403.1081865380413
1000,GA,Douglas,2009,65538340.1595375,129703,13097.0,both,505.29548398678133
1001,GA,Douglas,2010,80407641.1477125,132403,13097.0,both,607.2947074289291
1002,GA,Douglas,2011,98187612.338175,133128,13097.0,both,737.5429086155805
1003,GA,Douglas,2012,69229245.9599625,133597,13097.0,both,518.1946148488552
1004,GA,Douglas,2013,59128344.07995,136081,13097.0,both,434.5084477623621
1005,GA,Douglas,2014,61423985.164087504,138082,13097.0,both,444.8370183230798
1006,GA,Early,2006,977284.0125,11974,13099.0,both,81.61717158009019
1007,GA,Early,2007,1406139.879725,11807,13099.0,both,119.09374775345134
1008,GA,Early,2008,1673130.4920375,11698,13099.0,both,143.02705522632073
1009,GA,Early,2009,1689551.8240875,11568,13099.0,both,146.05392670189318
1010,GA,Early,2010,1640994.3638625,11008,13099.0,both,149.07288915902072
1011,GA,Early,2011,1748255.925225,10791,13099.0,both,162.01055742980262
1012,GA,Early,2012,1941342.9375,10641,13099.0,both,182.4398963913166
1013,GA,Early,2013,2174452.0988625,10543,13099.0,both,206.24604940363272
1014,GA,Early,2014,2499742.95,10451,13099.0,both,239.18696297005073
1015,GA,Effingham,2006,6862471.809225,48787,13103.0,both,140.66189372630004
1016,GA,Effingham,2007,8631064.9768625,50838,13103.0,both,169.7758561875467
1017,GA,Effingham,2008,9306235.6755,52110,13103.0,both,178.58828776626368
1018,GA,Effingham,2009,10839999.555,53541,13103.0,both,202.46165658093796
1019,GA,Effingham,2010,10935415.777725,52250,13103.0,both,209.29025411913875
1020,GA,Effingham,2011,12708306.435,52709,13103.0,both,241.10315951734998
1021,GA,Effingham,2012,13752690.0675,53360,13103.0,both,257.73407172976016
1022,GA,Effingham,2013,14620829.9775,54456,13103.0,both,268.48887133649185
1023,GA,Effingham,2014,16832478.6825,55452,13103.0,both,303.550434294525
1024,GA,Elbert,2006,7556672.482,20679,13105.0,both,365.42736505633735
1025,GA,Elbert,2007,8698897.5475,20613,13105.0,both,422.01026281957985
1026,GA,Elbert,2008,10830832.2785,20575,13105.0,both,526.4074011421628
1027,GA,Elbert,2009,10518180.12,20372,13105.0,both,516.3057196151581
1028,GA,Elbert,2010,11271803.2125,20166,13105.0,both,558.9508684171378
1029,GA,Elbert,2011,11048981.9625,19822,13105.0,both,557.4100475481788
1030,GA,Elbert,2012,11702900.0559,19577,13105.0,both,597.7882237268223
1031,GA,Elbert,2013,13162216.3327125,19492,13105.0,both,675.262483722168
1032,GA,Elbert,2014,15591420.7434,19391,13105.0,both,804.0544965912021
1033,GA,Emanuel,2006,8887736.8725,22455,13107.0,both,395.80213193052776
1034,GA,Emanuel,2007,9642899.081,22554,13107.0,both,427.5471792586681
1035,GA,Emanuel,2008,11300100.4125,22973,13107.0,both,491.88614514865276
1036,GA,Emanuel,2009,8834366.5388625,23075,13107.0,both,382.8544545552546
1037,GA,Emanuel,2010,12312732.8925,22598,13107.0,both,544.8594075803169
1038,GA,Emanuel,2011,13627770.285225,22489,13107.0,both,605.9749337553916
1039,GA,Emanuel,2012,13752474.6843,22727,13107.0,both,605.1161475029701
1040,GA,Emanuel,2013,11950456.5127125,22626,13107.0,both,528.1736282468178
1041,GA,Emanuel,2014,10331363.145,22476,13107.0,both,459.66200146823275
1042,GA,Evans,2006,4318897.941,11307,13109.0,both,381.9667410453701
1043,GA,Evans,2007,5490012.335,11395,13109.0,both,481.79134137779727
1044,GA,Evans,2008,6166583.3775,11587,13109.0,both,532.1984445930785
1045,GA,Evans,2009,5969130.54,11695,13109.0,both,510.400217186832
1046,GA,Evans,2010,7041554.535,11000,13109.0,both,640.1413213636364
1047,GA,Evans,2011,8073227.715,10983,13109.0,both,735.0658030592734
1048,GA,Evans,2012,7630125.585,10678,13109.0,both,714.5650482300056
1049,GA,Evans,2013,7211400.21,10792,13109.0,both,668.2172173832469
1050,GA,Evans,2014,7452783.4275,10808,13109.0,both,689.5617530995559
1051,GA,Fannin,2006,8589841.474,22233,13111.0,both,386.35548392029864
1052,GA,Fannin,2007,11839507.1505,22555,13111.0,both,524.9171868986921
1053,GA,Fannin,2008,13813790.705,22701,13111.0,both,608.5102288445443
1054,GA,Fannin,2009,18341772.638175,22945,13111.0,both,799.3799362900414
1055,GA,Fannin,2010,23418773.8013625,23682,13111.0,both,988.8849675433873
1056,GA,Fannin,2011,18193813.170675,23647,13111.0,both,769.3920231181545
1057,GA,Fannin,2012,17950255.9020375,23617,13111.0,both,760.0565652723674
1058,GA,Fannin,2013,16654819.6165875,23835,13111.0,both,698.754756307426
1059,GA,Fannin,2014,16552681.3125,23869,13111.0,both,693.480301332272
1060,GA,Fayette,2006,22585723.255711,104842,13113.0,both,215.42629152163255
1061,GA,Fayette,2007,24898482.2008395,105933,13113.0,both,235.03990447584323
1062,GA,Fayette,2008,26421209.483427502,106398,13113.0,both,248.32430575224632
1063,GA,Fayette,2009,29384108.7349125,106788,13113.0,both,275.163021452902
1064,GA,Fayette,2010,30660982.62465,106567,13113.0,both,287.7155463196862
1065,GA,Fayette,2011,35016721.342725,107171,13113.0,both,326.73690963716865
1066,GA,Fayette,2012,35786038.8640875,107343,13113.0,both,333.3802750443671
1067,GA,Fayette,2013,36251396.64,108103,13113.0,both,335.3412637947143
1068,GA,Fayette,2014,36686169.405225,109259,13113.0,both,335.7725167283702
1069,GA,Floyd,2006,43319736.00995,94973,13115.0,both,456.12685721152326
1070,GA,Floyd,2007,50949982.310575,95117,13115.0,both,535.655900738827
1071,GA,Floyd,2008,55643388.8759,95696,13115.0,both,581.459923882921
1072,GA,Floyd,2009,60090133.234087504,96250,13115.0,both,624.313072561948
1073,GA,Floyd,2010,64480032.093862504,96317,13115.0,both,669.4564001563847
1074,GA,Floyd,2011,73599504.84045,96174,13115.0,both,765.2744488162082
1075,GA,Floyd,2012,73445994.56497501,95944,13115.0,both,765.5089902961624
1076,GA,Floyd,2013,71480045.9784,95901,13115.0,both,745.3524569962775
1077,GA,Floyd,2014,69140958.165,95894,13115.0,both,721.0144343233154
1078,GA,Forsyth,2006,23957384.936725,148196,13117.0,both,161.66013210022538
1079,GA,Forsyth,2007,30946089.41045,158369,13117.0,both,195.40496821000323
1080,GA,Forsyth,2008,35995204.098225,168098,13117.0,both,214.13225676822447
1081,GA,Forsyth,2009,49880475.63795,174520,13117.0,both,285.8152397315494
1082,GA,Forsyth,2010,57494161.20795,175511,13117.0,both,327.58152598953916
1083,GA,Forsyth,2011,60955793.70045,181828,13117.0,both,335.2387624593022
1084,GA,Forsyth,2012,60962110.9243125,186848,13117.0,both,326.2657931811553
1085,GA,Forsyth,2013,57774247.265325,193875,13117.0,both,297.99740691334625
1086,GA,Forsyth,2014,57220695.0501,202697,13117.0,both,282.296704194438
1087,GA,Franklin,2006,13745249.1438625,21646,13119.0,both,635.0018083647094
1088,GA,Franklin,2007,16023043.025,21833,13119.0,both,733.8910376494298
1089,GA,Franklin,2008,17553755.9375,21804,13119.0,both,805.0704429233168
1090,GA,Franklin,2009,19573507.65,21748,13119.0,both,900.0141461283796
1091,GA,Franklin,2010,23194638.8775,22084,13119.0,both,1050.2915630094187
1092,GA,Franklin,2011,26354971.07295,21982,13119.0,both,1198.9341767332364
1093,GA,Franklin,2012,26069729.107725,21927,13119.0,both,1188.9327818545628
1094,GA,Franklin,2013,27077717.775225,22056,13119.0,both,1227.6803488948585
1095,GA,Franklin,2014,24811690.5675,22187,13119.0,both,1118.298578784874
1096,GA,Fulton,2006,124059833.831474,963596,13121.0,both,128.74672978247523
1097,GA,Fulton,2007,143243171.099275,990790,13121.0,both,144.57470412425943
1098,GA,Fulton,2008,157442018.9747125,1013356,13121.0,both,155.36693814879715
1099,GA,Fulton,2009,193804975.2759,1033756,13121.0,both,187.47651793643763
1100,GA,Fulton,2010,249173473.7865375,920581,13121.0,both,270.66979851478305
1101,GA,Fulton,2011,266960880.8898375,947582,13121.0,both,281.7285268080625
1102,GA,Fulton,2012,228820275.10695,973464,13121.0,both,235.05776803965017
1103,GA,Fulton,2013,206029989.1385625,981844,13121.0,both,209.8398412971536
1104,GA,Fulton,2014,204719383.3908375,992321,13121.0,both,206.30358864806598
1105,GA,Gilmer,2006,10316900.070725,28153,13123.0,both,366.45828404521717
1106,GA,Gilmer,2007,12522306.74145,28578,13123.0,both,438.17995456120093
1107,GA,Gilmer,2008,15726205.81385,28918,13123.0,both,543.8206588923854
1108,GA,Gilmer,2009,17856149.7802125,29021,13123.0,both,615.2837524624409
1109,GA,Gilmer,2010,20281198.4599875,28292,13123.0,both,716.8527661525343
1110,GA,Gilmer,2011,20971320.46635,28329,13123.0,both,740.277470660807
1111,GA,Gilmer,2012,19647835.8084,28291,13123.0,both,694.4906793114418
1112,GA,Gilmer,2013,22461922.0165875,28721,13123.0,both,782.0731178088332
1113,GA,Gilmer,2014,22765775.16,28999,13123.0,both,785.0538004758785
1114,GA,Glascock,2006,302.7000000000001,2708,13125.0,both,0.11177991137370757
1115,GA,Glascock,2007,1210.8000000000004,2769,13125.0,both,0.4372697724810402
1116,GA,Glascock,2008,1210.8000000000004,2790,13125.0,both,0.43397849462365606
1117,GA,Glynn,2006,23975292.711,73447,13127.0,both,326.42984343812543
1118,GA,Glynn,2007,29939806.7393625,74753,13127.0,both,400.5164573911749
1119,GA,Glynn,2008,30444509.96645,76044,13127.0,both,400.3538736317132
1120,GA,Glynn,2009,37155586.1260875,76820,13127.0,both,483.67073842863186
1121,GA,Glynn,2010,54681308.1712875,79626,13127.0,both,686.7267999307701
1122,GA,Glynn,2011,49924365.217725,80123,13127.0,both,623.0965542693733
1123,GA,Glynn,2012,35013241.1934,80889,13127.0,both,432.8554091829545
1124,GA,Glynn,2013,29172983.5165875,81533,13127.0,both,357.80583955683585
1125,GA,Glynn,2014,27607467.595087502,82212,13127.0,both,335.80824691149104
1126,GA,Gordon,2006,13377658.454,50931,13129.0,both,262.66239527988847
1127,GA,Gordon,2007,16484991.7485,52005,13129.0,both,316.988592414191
1128,GA,Gordon,2008,18083266.5675,52964,13129.0,both,341.4256205630239
1129,GA,Gordon,2009,19382198.0325,53292,13129.0,both,363.69807912069354
1130,GA,Gordon,2010,27144790.425,55186,13129.0,both,491.8782014460189
1131,GA,Gordon,2011,25952494.3725,55522,13129.0,both,467.42722474874824
1132,GA,Gordon,2012,24075749.0220375,55691,13129.0,both,432.30951180688976
1133,GA,Gordon,2013,26832024.06,55767,13129.0,both,481.14519446984775
1134,GA,Gordon,2014,25952195.0888625,55848,13129.0,both,464.6933657223625
1135,GA,Grady,2006,2266556.9585,24621,13131.0,both,92.0578757361602
1136,GA,Grady,2007,2793315.912,24911,13131.0,both,112.13182577977601
1137,GA,Grady,2008,2959758.471,25056,13131.0,both,118.12573718869731
1138,GA,Grady,2009,3091567.2825,25187,13131.0,both,122.7445619764164
1139,GA,Grady,2010,4079526.4088625,25011,13131.0,both,163.10928826766224
1140,GA,Grady,2011,5123661.510225,25103,13131.0,both,204.1055455612875
1141,GA,Grady,2012,6388069.935225001,25283,13131.0,both,252.6626561414785
1142,GA,Grady,2013,6329765.385,25120,13131.0,both,251.9811060907643
1143,GA,Grady,2014,6415913.9925,25236,13131.0,both,254.23656651212553
1144,GA,Greene,2006,3760173.401725,15486,13133.0,both,242.811145662211
1145,GA,Greene,2007,4626894.7395,15736,13133.0,both,294.032456755211
1146,GA,Greene,2008,5677711.5668625,15765,13133.0,both,360.14662650570887
1147,GA,Greene,2009,6041123.430225,15743,13133.0,both,383.7339408133774
1148,GA,Greene,2010,6979728.7238625,15994,13133.0,both,436.39669400165684
1149,GA,Greene,2011,8809313.700675,16049,13133.0,both,548.901096683594
1150,GA,Greene,2012,9380242.2795375,16116,13133.0,both,582.0453139449926
1151,GA,Greene,2013,10749838.02,16241,13133.0,both,661.8950815836463
1152,GA,Greene,2014,11892850.4213625,16418,13133.0,both,724.378756326136
1153,GA,Gwinnett,2006,105160133.10981552,746975,13135.0,both,140.7813288394063
1154,GA,Gwinnett,2007,120667080.583125,772464,13135.0,both,156.2106202789062
1155,GA,Gwinnett,2008,132376906.03785,790519,13135.0,both,167.45569181493426
1156,GA,Gwinnett,2009,146513837.1731625,808167,13135.0,both,181.29153649327736
1157,GA,Gwinnett,2010,180745407.406575,805321,13135.0,both,224.43895962799306
1158,GA,Gwinnett,2011,211691533.2206625,822407,13135.0,both,257.4048290209866
1159,GA,Gwinnett,2012,205313577.1122375,836854,13135.0,both,245.33978102779878
1160,GA,Gwinnett,2013,189844633.4077125,853496,13135.0,both,222.43177871684517
1161,GA,Gwinnett,2014,192841061.0224875,871052,13135.0,both,221.38868979405075
1162,GA,Habersham,2006,11947394.46645,40873,13137.0,both,292.30529852102853
1163,GA,Habersham,2007,14530060.2133625,42164,13137.0,both,344.608201626091
1164,GA,Habersham,2008,17505962.451225,42975,13137.0,both,407.35223853926703
1165,GA,Habersham,2009,21287090.153175,43613,13137.0,both,488.0904811220278
1166,GA,Habersham,2010,21222635.6775,43041,13137.0,both,493.0795213285007
1167,GA,Habersham,2011,21943693.92,43041,13137.0,both,509.83234404405107
1168,GA,Habersham,2012,20488710.0208125,43373,13137.0,both,472.38397207508126
1169,GA,Habersham,2013,19971188.16,43146,13137.0,both,462.8746154915867
1170,GA,Habersham,2014,21377849.895,43553,13137.0,both,490.8467819667991
1171,GA,Hall,2006,37456764.4418,171867,13139.0,both,217.94040997864627
1172,GA,Hall,2007,45313392.090375,178838,13139.0,both,253.37675488640556
1173,GA,Hall,2008,52573064.470887505,184731,13139.0,both,284.5925398059205
1174,GA,Hall,2009,63283703.8434,187743,13139.0,both,337.0762363624742
1175,GA,Hall,2010,80698413.1770375,179684,13139.0,both,449.1129604029157
1176,GA,Hall,2011,79414024.673625,182299,13139.0,both,435.62512506171186
1177,GA,Hall,2012,76006896.18566251,184136,13139.0,both,412.7758623281841
1178,GA,Hall,2013,73997405.3377125,186459,13139.0,both,396.85617394554566
1179,GA,Hall,2014,78855089.7197625,189156,13139.0,both,416.8786066514544
1180,GA,Hancock,2006,581501.147,9431,13141.0,both,61.65848234545647
1181,GA,Hancock,2007,576728.85,9623,13141.0,both,59.93233399147875
1182,GA,Hancock,2008,657840.0735,9524,13141.0,both,69.07182628097439
1183,GA,Hancock,2009,595831.5,9219,13141.0,both,64.63081679140905
1184,GA,Hancock,2010,1047700.275,9429,13141.0,both,111.11467546929686
1185,GA,Hancock,2011,844341.3375,9394,13141.0,both,89.88091734085587
1186,GA,Hancock,2012,924131.955,9078,13141.0,both,101.7990697290152
1187,GA,Hancock,2013,887642.55,8952,13141.0,both,99.15578083109921
1188,GA,Hancock,2014,1165638.03,8571,13141.0,both,135.99790339516977
1189,GA,Haralson,2006,25999723.02845,28256,13143.0,both,920.1487481756087
1190,GA,Haralson,2007,29705630.2296625,28708,13143.0,both,1034.7509485043367
1191,GA,Haralson,2008,28948446.5137875,28849,13143.0,both,1003.447139026916
1192,GA,Haralson,2009,32680220.7654375,28890,13143.0,both,1131.1949036150052
1193,GA,Haralson,2010,35773420.6518,28780,13143.0,both,1242.995853085476
1194,GA,Haralson,2011,38540497.350675,28474,13143.0,both,1353.5329546489781
1195,GA,Haralson,2012,38605729.3406625,28325,13143.0,both,1362.9560226182703
1196,GA,Haralson,2013,34934549.7,28357,13143.0,both,1231.9550622421273
1197,GA,Haralson,2014,32815575.8025,28513,13143.0,both,1150.8987410128714
1198,GA,Harris,2006,655450.7625000001,28296,13145.0,both,23.16407840330789
1199,GA,Harris,2007,711614.0475000001,29112,13145.0,both,24.444010974855733
1200,GA,Harris,2008,764829.1125,29535,13145.0,both,25.89568689690198
1201,GA,Harris,2009,846368.9625,30138,13145.0,both,28.083116414493333
1202,GA,Harris,2010,1156425.3,32024,13145.0,both,36.11120721958531
1203,GA,Harris,2011,1146112.65,32303,13145.0,both,35.48006841469832
1204,GA,Harris,2012,1146986.565,32564,13145.0,both,35.222533011915
1205,GA,Harris,2013,1352258.325,32532,13145.0,both,41.567020933234964
1206,GA,Harris,2014,1412647.5525,32730,13145.0,both,43.160634051329055
1207,GA,Hart,2006,8871457.8204375,24129,13147.0,both,367.6678610981599
1208,GA,Hart,2007,9080086.5036625,24123,13147.0,both,376.40784743450234
1209,GA,Hart,2008,11074556.7935,24252,13147.0,both,456.6450929201716
1210,GA,Hart,2009,12296336.1038625,24067,13147.0,both,510.9210164899032
1211,GA,Hart,2010,11633291.4,25213,13147.0,both,461.40052353944395
1212,GA,Hart,2011,13391426.0740875,25414,13147.0,both,526.9310645348037
1213,GA,Hart,2012,12007827.4303125,25512,13147.0,both,470.67369983978125
1214,GA,Hart,2013,12152018.8765875,25458,13147.0,both,477.33596027132927
1215,GA,Hart,2014,12047774.43795,25367,13147.0,both,474.9388748354161
1216,GA,Heard,2006,1032839.2125,11382,13149.0,both,90.74320967316817
1217,GA,Heard,2007,1358461.5,11424,13149.0,both,118.91294642857143
1218,GA,Heard,2008,2239467.885,11561,13149.0,both,193.7088387682726
1219,GA,Heard,2009,2661389.0025,11528,13149.0,both,230.86302936328937
1220,GA,Heard,2010,2616417.5147625,11834,13149.0,both,221.09324951516814
1221,GA,Heard,2011,3072960.0038625,11729,13149.0,both,261.99676049641914
1222,GA,Heard,2012,2555738.25,11652,13149.0,both,219.33901905252318
1223,GA,Heard,2013,2386830.825,11564,13149.0,both,206.40183543756487
1224,GA,Heard,2014,1683692.2875,11622,13149.0,both,144.8711312596799
1225,GA,Henry,2006,38097249.57895,176995,13151.0,both,215.2447785471341
1226,GA,Henry,2007,44744024.72275,184902,13151.0,both,241.9877812178884
1227,GA,Henry,2008,47665331.42065,190529,13151.0,both,250.1736293196836
1228,GA,Henry,2009,57436720.1601,195370,13151.0,both,293.98945672365255
1229,GA,Henry,2010,70250599.4065875,203922,13151.0,both,344.49740296087475
1230,GA,Henry,2011,81436830.7022625,206934,13151.0,both,393.5401176329772
1231,GA,Henry,2012,76409235.0808875,208047,13151.0,both,367.26910304348297
1232,GA,Henry,2013,74398641.916125,210089,13151.0,both,354.1291639073202
1233,GA,Henry,2014,73491161.40375,213059,13151.0,both,344.9333818508019
1234,GA,Houston,2006,32261062.367087506,128214,13153.0,both,251.61887443717148
1235,GA,Houston,2007,38332588.405175,131291,13153.0,both,291.9666116121821
1236,GA,Houston,2008,44371775.7220875,133470,13153.0,both,332.44755916750955
1237,GA,Houston,2009,48572961.9554625,135715,13153.0,both,357.9041517552408
1238,GA,Houston,2010,58661750.9185875,139900,13153.0,both,419.3120151435847
1239,GA,Houston,2011,68624671.95795,143557,13153.0,both,478.03083066621616
1240,GA,Houston,2012,65074396.9990875,145630,13153.0,both,446.8474696085113
1241,GA,Houston,2013,58718290.623225,147352,13153.0,both,398.48994668022834
1242,GA,Houston,2014,60675571.905675,148429,13153.0,both,408.7851559040013
1243,GA,Irwin,2006,761775.54,10227,13155.0,both,74.48670577882078
1244,GA,Irwin,2007,893440.1475,9967,13155.0,both,89.63982617638206
1245,GA,Irwin,2008,1155136.065,10303,13155.0,both,112.11647723963894
1246,GA,Irwin,2009,1012057.2375,10086,13155.0,both,100.3427758774539
1247,GA,Irwin,2010,1558541.385,9538,13155.0,both,163.40337439714824
1248,GA,Irwin,2011,1565819.9625,9677,13155.0,both,161.8084078226723
1249,GA,Irwin,2012,1710351.6525,9598,13155.0,both,178.19875520941864
1250,GA,Irwin,2013,2043815.0475,9345,13155.0,both,218.70680016051367
1251,GA,Irwin,2014,1875970.05,9077,13155.0,both,206.67291506004187
1252,GA,Jackson,2006,12812362.9857125,55777,13157.0,both,229.70692195192464
1253,GA,Jackson,2007,15744641.3860625,59727,13157.0,both,263.61011579457363
1254,GA,Jackson,2008,21542642.146787506,62224,13157.0,both,346.2111427550062
1255,GA,Jackson,2009,27167430.782025,63544,13157.0,both,427.53730929788804
1256,GA,Jackson,2010,35112840.6018,60485,13157.0,both,580.5214615491444
1257,GA,Jackson,2011,40138745.8165875,60985,13157.0,both,658.174072584857
1258,GA,Jackson,2012,42902748.045225,60860,13157.0,both,704.9416372859843
1259,GA,Jackson,2013,43509512.77545,61286,13157.0,both,709.9421201489737
1260,GA,Jackson,2014,41039594.5209,62125,13157.0,both,660.597094903823
1261,GA,Jasper,2006,1836033.4575,13432,13159.0,both,136.69099594252532
1262,GA,Jasper,2007,2346089.955,13660,13159.0,both,171.7488986090776
1263,GA,Jasper,2008,3010249.062,13869,13159.0,both,217.0487462686567
1264,GA,Jasper,2009,2751464.8163625,13953,13159.0,both,197.19521367179104
1265,GA,Jasper,2010,3938617.005,13900,13159.0,both,283.3537413669065
